Date,NH3NMBR,denoised,highfreq
2022/8/19,1.5,3.34734594,-1.84734594
2022/8/20,1.4,2.888705173,-1.488705173
2022/8/21,1.5,3.076243927,-1.576243927
2022/8/22,2,2.314034034,-0.314034034
2022/8/23,2.1,2.34948629,-0.24948629
2022/8/24,2.4,2.466863458,-0.066863458
2022/8/25,2.7,2.546585383,0.153414617
2022/8/26,2.5,2.580713565,-0.080713565
2022/8/27,2.3,2.33258826,-0.03258826
2022/8/28,2.6,2.532761832,0.067238168
2022/8/29,1.8,1.854791666,-0.054791666
2022/8/30,1.7,1.880095232,-0.180095232
2022/8/31,2.4,2.248960629,0.151039371
2022/9/1,2.5,2.241514517,0.258485483
2022/9/2,2.4,2.2631233,0.1368767
2022/9/3,2.3,2.085190921,0.214809079
2022/9/4,1.9,2.145080496,-0.245080496
2022/9/5,1.3,1.444461587,-0.144461587
2022/9/6,7.9,1.505969048,6.394030952
2022/9/7,8.3,1.890403708,6.409596292
2022/9/8,3.6,1.734227005,1.865772995
2022/9/9,3.3,1.710575339,1.589424661
2022/9/10,3.1,1.623680193,1.476319807
2022/9/11,2.5,1.582216403,0.917783597
2022/9/12,2.7,0.958151165,1.741848835
2022/9/13,1.2,1.07490414,0.12509586
2022/9/14,1.3,1.443526595,-0.143526595
2022/9/15,1.2,1.285268274,-0.085268274
2022/9/16,1.3,1.344059466,-0.044059466
2022/9/17,1.2,1.475727757,-0.275727757
2022/9/18,1.4,1.489166297,-0.089166297
2022/9/19,1.2,1.11818306,0.08181694
2022/9/20,1.3,1.414758007,-0.114758007
2022/9/21,2.1,1.871996884,0.228003116
2022/9/22,1.3,1.703615432,-0.403615432
2022/9/23,1.9,1.745290462,0.154709538
2022/9/24,2.1,1.906252793,0.193747207
2022/9/25,2.3,1.844330702,0.455669298
2022/9/26,2.6,1.539154338,1.060845662
2022/9/27,2.4,1.773535423,0.626464577
2022/9/28,2.2,2.137832822,0.062167178
2022/9/29,1.6,1.878379878,-0.278379878
2022/9/30,1.5,1.837734386,-0.337734386
2022/10/1,2.2,1.926352334,0.273647666
2022/10/2,4.5,1.737099203,2.762900797
2022/10/3,5.1,1.427699775,3.672300225
2022/10/4,3.6,1.561202718,2.038797282
2022/10/5,2.3,1.791978751,0.508021249
2022/10/6,2.1,1.510502775,0.589497225
2022/10/7,1.1,1.433806396,-0.333806396
2022/10/8,0.9,1.516524337,-0.616524337
2022/10/9,1.2,1.318986295,-0.118986295
2022/10/10,1.1,1.080539756,0.019460244
2022/10/11,1.3,1.180760695,0.119239305
2022/10/12,1.2,1.331090328,-0.131090328
2022/10/13,1.1,1.085777848,0.014222152
2022/10/14,1.2,1.000653974,0.199346026
2022/10/15,1.3,1.076128804,0.223871196
2022/10/16,0.6,0.93871714,-0.33871714
2022/10/17,0.7,0.796449654,-0.096449654
2022/10/18,0.6,0.898448381,-0.298448381
2022/10/19,0.8,1.017293872,-0.217293872
2022/10/20,1,0.867251632,0.132748368
2022/10/21,0.9,0.837839317,0.062160683
2022/10/22,0.7,0.979813384,-0.279813384
2022/10/23,0.9,0.932105998,-0.032105998
2022/10/24,2,0.910009181,1.089990819
2022/10/25,0.9,1.055942781,-0.155942781
2022/10/26,1.3,1.205500725,0.094499275
2022/10/27,4.5,1.257039353,3.242960647
2022/10/28,7.3,1.364642939,5.935357061
2022/10/29,8.4,1.653325883,6.746674117
2022/10/30,8.1,1.628480193,6.471519807
2022/10/31,4.2,1.332641555,2.867358445
2022/11/1,2.1,1.241089665,0.858910335
2022/11/2,3.1,1.234068091,1.865931909
2022/11/3,3.6,1.345113236,2.254886764
2022/11/4,3.7,1.481534753,2.218465247
2022/11/5,3.1,1.500091275,1.599908725
2022/11/6,3.2,1.326231969,1.873768031
2022/11/7,3.1,1.171993815,1.928006185
2022/11/8,1.1,1.062010703,0.037989297
2022/11/9,0.9,0.9410565,-0.0410565
2022/11/10,0.8,0.960888656,-0.160888656
2022/11/11,1,0.928565328,0.071434672
2022/11/12,0.9,1.034376844,-0.134376844
2022/11/13,1.2,1.072394809,0.127605191
2022/11/14,1.1,1.080619963,0.019380037
2022/11/15,0.9,1.053254467,-0.153254467
2022/11/16,0.8,0.968512478,-0.168512478
2022/11/17,0.7,1.060174124,-0.360174124
2022/11/18,0.8,1.081121884,-0.281121884
2022/11/19,1.5,1.248835513,0.251164487
2022/11/20,1.6,1.346759812,0.253240188
2022/11/21,1.5,1.397798011,0.102201989
2022/11/22,1.4,1.339042048,0.060957952
2022/11/23,1.2,1.225449727,-0.025449727
2022/11/24,1.6,1.316846137,0.283153863
2022/11/25,1.5,1.301113227,0.198886773
2022/11/26,1.4,1.465205126,-0.065205126
2022/11/27,1.2,1.552565494,-0.352565494
2022/11/28,1.5,1.575721618,-0.075721618
2022/11/29,1.5,1.486296612,0.013703388
2022/11/30,1.3,1.327156241,-0.027156241
2022/12/1,1.5,1.419350636,0.080649364
2022/12/2,2.3,1.315750066,0.984249934
2022/12/3,1.9,1.434699996,0.465300004
2022/12/4,4.2,1.511008048,2.688991952
2022/12/5,1.6,1.55767213,0.04232787
2022/12/6,1.4,1.494813516,-0.094813516
2022/12/7,1.1,1.405934313,-0.305934313
2022/12/8,1.3,1.599874044,-0.299874044
2022/12/9,1.2,1.533129129,-0.333129129
2022/12/10,1.4,1.691308819,-0.291308819
2022/12/11,2.7,1.830231544,0.869768456
2022/12/12,2.8,1.95726716,0.84273284
2022/12/13,2.7,1.947171165,0.752828835
2022/12/14,2.3,1.917967799,0.382032201
2022/12/15,2.5,2.149566967,0.350433033
2022/12/16,2.2,2.067583172,0.132416828
2022/12/17,2.1,2.176396122,-0.076396122
2022/12/18,2.2,2.28750087,-0.08750087
2022/12/19,2.1,2.368373996,-0.268373996
2022/12/20,2.2,2.291371993,-0.091371993
2022/12/21,2.5,2.197615336,0.302384664
2022/12/22,2.4,2.307946002,0.092053998
2022/12/23,2.3,2.076160531,0.223839469
2022/12/24,2.2,2.01571857,0.18428143
2022/12/25,2.3,2.045032644,0.254967356
2022/12/26,2.4,2.034936036,0.365063964
2022/12/27,2.2,1.903936725,0.296063275
2022/12/28,1.5,1.78236104,-0.28236104
2022/12/29,1.7,1.817562198,-0.117562198
2022/12/30,1.1,1.544429239,-0.444429239
2022/12/31,1.2,1.439120193,-0.239120193
2023/1/1,1.3,1.494824788,-0.194824788
2023/1/2,1.5,1.482861296,0.017138704
2023/1/3,1.2,1.39771702,-0.19771702
2023/1/4,1.3,1.364471542,-0.064471542
2023/1/5,1.4,1.435629127,-0.035629127
2023/1/6,1.4,1.251491161,0.148508839
2023/1/7,1.3,1.23398248,0.06601752
2023/1/8,1.3,1.411082357,-0.111082357
2023/1/9,1.2,1.48039208,-0.28039208
2023/1/10,1.3,1.471491142,-0.171491142
2023/1/11,1.5,1.521141799,-0.021141799
2023/1/12,1.7,1.54985716,0.15014284
2023/1/13,1.6,1.338703532,0.261296468
2023/1/14,4.6,1.294071768,3.305928232
2023/1/15,4.8,1.472202145,3.327797855
2023/1/16,4.5,1.500877825,2.999122175
2023/1/17,4.3,1.448770388,2.851229612
2023/1/18,3.2,1.493845596,1.706154404
2023/1/19,8.8,1.422139278,7.377860722
2023/1/20,1.1,1.222595173,-0.122595173
2023/1/21,1.2,1.185756517,0.014243483
2023/1/22,1.5,1.397724032,0.102275968
2023/1/23,1.3,1.410028157,-0.110028157
2023/1/24,1.4,1.345073551,0.054926449
2023/1/25,1.3,1.452003555,-0.152003555
2023/1/26,1.3,1.315285872,-0.015285872
2023/1/27,1.2,1.211309041,-0.011309041
2023/1/28,1.2,1.289859644,-0.089859644
2023/1/29,1.1,1.581270057,-0.481270057
2023/1/30,1.6,1.628714192,-0.028714192
2023/1/31,1.6,1.582178499,0.017821501
2023/2/1,2,1.755960473,0.244039527
2023/2/2,1.7,1.511631319,0.188368681
2023/2/3,1.4,1.445080624,-0.045080624
2023/2/4,1.6,1.553882002,0.046117998
2023/2/5,2.1,1.813009088,0.286990912
2023/2/6,2,1.819614889,0.180385111
2023/2/7,1.8,1.740231588,0.059768412
2023/2/8,1.7,1.930173233,-0.230173233
2023/2/9,1.5,1.609389354,-0.109389354
2023/2/10,1.3,1.628084864,-0.328084864
2023/2/11,1.2,1.826641053,-0.626641053
2023/2/12,4.2,2.112689458,2.087310542
2023/2/13,3.8,2.171899048,1.628100952
2023/2/14,3.5,2.151803827,1.348196173
2023/2/15,2.7,2.362285568,0.337714432
2023/2/16,2,2.005276211,-0.005276211
2023/2/17,2.3,2.047750874,0.252249126
2023/2/18,2.4,2.237831976,0.162168024
2023/2/19,2.8,2.407861745,0.392138255
2023/2/20,2.6,2.340771395,0.259228605
2023/2/21,2.3,2.225431547,0.074568453
2023/2/22,2.5,2.275307017,0.224692983
2023/2/23,1.2,1.794975777,-0.594975777
2023/2/24,1.5,1.683580177,-0.183580177
2023/2/25,1.8,1.723664931,0.076335069
2023/2/26,1.7,1.785844152,-0.085844152
2023/2/27,1.8,1.69216717,0.10783283
2023/2/28,1.3,1.626138486,-0.326138486
2023/3/1,1.2,1.710238469,-0.510238469
2023/3/2,1.1,1.336798499,-0.236798499
2023/3/3,1.3,1.304017909,-0.004017909
2023/3/4,1.5,1.39018109,0.10981891
2023/3/5,1.4,1.49934348,-0.09934348
2023/3/6,1.3,1.557930459,-0.257930459
2023/3/7,1.8,1.722520213,0.077479787
2023/3/8,4.2,1.989746269,2.210253731
2023/3/9,6.2,1.79857073,4.40142927
2023/3/10,3.2,1.862306415,1.337693585
2023/3/11,3.4,1.957508574,1.442491426
2023/3/12,3.6,2.000699776,1.599300224
2023/3/13,3.1,2.063656465,1.036343535
2023/3/14,2.8,2.231514455,0.568485545
2023/3/15,2.7,2.508345617,0.191654383
2023/3/16,2.6,2.30873788,0.29126212
2023/3/17,2.1,2.205645506,-0.105645506
2023/3/18,1.8,2.11171009,-0.31171009
2023/3/19,1.7,1.948904864,-0.248904864
2023/3/20,1.3,1.915806786,-0.615806786
2023/3/21,1.8,1.958356658,-0.158356658
2023/3/22,1.7,2.071046,-0.371046
2023/3/23,1.8,1.966271791,-0.166271791
2023/3/24,1.9,1.972091794,-0.072091794
2023/3/25,2,1.951070865,0.048929135
2023/3/26,2.1,1.814323581,0.285676419
2023/3/27,2.1,1.856013414,0.243986586
2023/3/28,2,1.989207864,0.010792136
2023/3/29,2.1,2.11084841,-0.01084841
2023/3/30,2.3,2.10992249,0.19007751
2023/3/31,2.2,2.155623458,0.044376542
2023/4/1,1.8,2.115574931,-0.315574931
2023/4/2,1.7,1.915729166,-0.215729166
2023/4/3,3.9,1.938901078,1.961098922
2023/4/4,1.8,2.063272582,-0.263272582
2023/4/5,2.6,2.111999943,0.488000057
2023/4/6,2.9,2.089165477,0.810834523
2023/4/7,2.7,2.16153208,0.53846792
2023/4/8,2.5,2.090676673,0.409323327
2023/4/9,1.7,1.835245097,-0.135245097
2023/4/10,1.6,1.89536453,-0.29536453
2023/4/11,1.8,2.001112949,-0.201112949
2023/4/12,1.9,1.983308335,-0.083308335
2023/4/13,2.1,1.910246549,0.189753451
2023/4/14,2,2.036263964,-0.036263964
2023/4/15,1.8,1.951934605,-0.151934605
2023/4/16,1.7,1.65549756,0.04450244
2023/4/17,1.9,1.783345306,0.116654694
2023/4/18,1.8,1.902198866,-0.102198866
2023/4/19,1.8,1.859478773,-0.059478773
2023/4/20,1.7,1.817524046,-0.117524046
2023/4/21,1.9,2.036509538,-0.136509538
2023/4/22,2.1,1.964712768,0.135287232
2023/4/23,1.8,1.704251974,0.095748026
2023/4/24,1.6,1.929056397,-0.329056397
2023/4/25,2.2,2.109867687,0.090132313
2023/4/26,1.5,2.065430551,-0.565430551
2023/4/27,1.8,2.084517181,-0.284517181
2023/4/28,2.4,2.360943654,0.039056346
2023/4/29,2.8,2.269743852,0.530256148
2023/4/30,2,2.045162175,-0.045162175
2023/5/1,2.5,2.295689244,0.204310756
2023/5/2,2.7,2.493223481,0.206776519
2023/5/3,2.5,2.399097895,0.100902105
2023/5/4,1.7,2.404761864,-0.704761864
2023/5/5,1.7,2.632114559,-0.932114559
2023/5/6,2.5,2.468617447,0.031382553
2023/5/7,2.3,2.222192038,0.077807962
2023/5/8,2.8,2.411517455,0.388482545
2023/5/9,2.7,2.547982626,0.152017374
2023/5/10,2.4,2.376552199,0.023447801
2023/5/11,2.2,2.357687473,-0.157687473
2023/5/12,2.4,2.536717041,-0.136717041
2023/5/13,2.2,2.35214344,-0.15214344
2023/5/14,4.9,2.117893685,2.782106315
2023/5/15,4.5,2.273239982,2.226760018
2023/5/16,3.7,2.376720915,1.323279085
2023/5/17,3.4,2.192823922,1.207176078
2023/5/18,2.7,2.147667384,0.552332616
2023/5/19,2.8,2.294311299,0.505688701
2023/5/20,1.5,2.125197036,-0.625197036
2023/5/21,1.7,1.947524433,-0.247524433
2023/5/22,2,2.071241004,-0.071241004
2023/5/23,2.2,2.125598277,0.074401723
2023/5/24,2,1.924928464,0.075071536
2023/5/25,2.1,1.835291793,0.264708207
2023/5/26,2,1.90893404,0.09106596
2023/5/27,1.4,1.693319089,-0.293319089
2023/5/28,1.4,1.545432958,-0.145432958
2023/5/29,1.4,1.652775591,-0.252775591
2023/5/30,1.5,1.762907653,-0.262907653
2023/5/31,1.6,1.641503661,-0.041503661
2023/6/1,1.7,1.589344117,0.110655883
2023/6/2,1.6,1.655194636,-0.055194636
2023/6/3,1.8,1.468726158,0.331273842
2023/6/4,1.5,1.377521006,0.122478994
2023/6/5,1.6,1.424200132,0.175799868
2023/6/6,1.5,1.576327544,-0.076327544
2023/6/7,1.4,1.480140777,-0.080140777
2023/6/8,1.4,1.38005844,0.01994156
2023/6/9,1.3,1.396208956,-0.096208956
2023/6/10,1.4,1.189382774,0.210617226
2023/6/11,1.3,1.043300072,0.256699928
2023/6/12,1.1,0.963024766,0.136975234
2023/6/13,1.2,1.093802522,0.106197478
2023/6/14,1.1,0.970747006,0.129252994
2023/6/15,0.5,0.805512366,-0.305512366
2023/6/16,0.5,0.830432992,-0.330432992
2023/6/17,0.5,0.676492031,-0.176492031
2023/6/18,0.5,0.547204427,-0.047204427
2023/6/19,0.4,0.483644223,-0.083644223
2023/6/20,0.4,0.682989145,-0.282989145
2023/6/21,0.4,0.626799031,-0.226799031
2023/6/22,0.4,0.506398627,-0.106398627
2023/6/23,0.8,0.669677641,0.130322359
2023/6/24,0.7,0.611891578,0.088108422
2023/6/25,0.6,0.581120703,0.018879297
2023/6/26,0.2,0.587331501,-0.387331501
2023/6/27,1.5,0.865414726,0.634585274
2023/6/28,2.7,0.862530281,1.837469719
2023/6/29,4.6,0.764260296,3.835739704
2023/6/30,7.5,1.024419706,6.475580294
2023/7/1,0.8,0.911918835,-0.111918835
2023/7/2,2.4,0.896440805,1.503559195
2023/7/3,0.9,0.882645046,0.017354954
2023/7/4,1.2,1.158209823,0.041790177
2023/7/5,1.4,1.131339817,0.268660183
2023/7/6,1,1.038547643,-0.038547643
2023/7/7,1.1,1.345071453,-0.245071453
2023/7/8,1.3,1.115230003,0.184769997
2023/7/9,1,1.070005261,-0.070005261
2023/7/10,1.2,0.987746312,0.212253688
2023/7/11,1.4,1.191223253,0.208776747
2023/7/12,1.3,1.09622568,0.20377432
2023/7/13,1.2,0.997002334,0.202997666
2023/7/14,1.3,1.292109779,0.007890221
2023/7/15,0.8,0.942728826,-0.142728826
2023/7/16,0.7,0.880626305,-0.180626305
2023/7/17,0.7,0.814447659,-0.114447659
2023/7/18,0.8,1.017630199,-0.217630199
2023/7/19,0.6,0.987431875,-0.387431875
2023/7/20,0.7,0.997445041,-0.297445041
2023/7/21,0.5,1.45892751,-0.95892751
2023/7/22,0.8,1.170814683,-0.370814683
2023/7/23,1.3,1.219624251,0.080375749
2023/7/24,1.3,1.2742175,0.0257825
2023/7/25,1.5,1.494145774,0.005854226
2023/7/26,1.6,1.549280659,0.050719341
2023/7/27,2.9,1.61661105,1.28338895
2023/7/28,2.4,2.118567018,0.281432982
2023/7/29,2.2,1.736129832,0.463870168
2023/7/30,2.5,1.67486944,0.82513056
2023/7/31,4.5,1.613460785,2.886539215
2023/8/1,1.7,1.600962542,0.099037458
2023/8/2,2.5,1.52551339,0.97448661
2023/8/3,2.1,1.511664194,0.588335806
2023/8/4,1.1,1.960188888,-0.860188888
2023/8/5,1.2,1.550410987,-0.350410987
2023/8/6,1.3,1.519871857,-0.219871857
2023/8/7,1.2,1.462679293,-0.262679293
2023/8/8,1.1,1.328482566,-0.228482566
2023/8/9,1.2,1.257685665,-0.057685665
2023/8/10,2.6,1.344254147,1.255745853
2023/8/11,2.2,1.89365043,0.30634957
2023/8/12,1.8,1.637155384,0.162844616
2023/8/13,1.7,1.766607285,-0.066607285
2023/8/14,2.8,1.748321012,1.051678988
2023/8/15,2.5,1.507085387,0.992914613
2023/8/16,1.5,1.428602776,0.071397224
2023/8/17,1.5,1.517877866,-0.017877866
2023/8/18,2.4,2.000159341,0.399840659
2023/8/19,1.8,1.782474606,0.017525394
2023/8/20,1.7,1.973635638,-0.273635638
2023/8/21,1.8,1.882012334,-0.082012334
2023/8/22,1.7,1.470080667,0.229919333
2023/8/23,1.5,1.368358776,0.131641224
2023/8/24,1.3,1.439514568,-0.139514568
2023/8/25,1.7,1.876588267,-0.176588267
2023/8/26,0.6,1.726842509,-1.126842509
2023/8/27,0.8,2.129272331,-1.329272331
2023/8/28,0.9,2.102459066,-1.202459066
2023/8/29,1.2,1.647619417,-0.447619417
2023/8/30,1.4,1.618346941,-0.218346941
2023/8/31,1.8,1.704770991,0.095229009
2023/9/1,1.9,2.182186873,-0.282186873
2023/9/2,3.9,2.131760177,1.768239823
2023/9/3,3.2,2.737512545,0.462487455
2023/9/4,3,2.733228234,0.266771766
2023/9/5,2.4,2.157071547,0.242928453
2023/9/6,1.9,2.122063448,-0.222063448
2023/9/7,3.9,2.144439055,1.755560945
2023/9/8,5.5,2.497875628,3.002124372
2023/9/9,5.7,2.360538873,3.339461127
2023/9/10,3.4,2.920580543,0.479419457
2023/9/11,3.2,2.751388427,0.448611573
2023/9/12,3,1.969039281,1.030960719
2023/9/13,1.9,1.867133264,0.032866736
2023/9/14,1.2,1.828106665,-0.628106665
2023/9/15,1.2,2.031033127,-0.831033127
2023/9/16,2.9,1.853012848,1.046987152
2023/9/17,2.5,2.422603941,0.077396059
2023/9/18,2.2,2.196117402,0.003882598
2023/9/19,1.2,1.345159658,-0.145159658
2023/9/20,1.3,1.247400434,0.052599566
2023/9/21,1.1,1.249069126,-0.149069126
2023/9/22,1.3,1.469848598,-0.169848598
2023/9/23,1.4,1.371839125,0.028160875
2023/9/24,1.6,2.108215957,-0.508215957
2023/9/25,1.6,2.001427293,-0.401427293
2023/9/26,1.2,1.272306037,-0.072306037
2023/9/27,1.3,1.284202908,0.015797092
2023/9/28,1.5,1.380124799,0.119875201
2023/9/29,1.9,1.664529343,0.235470657
2023/9/30,1.4,1.685984321,-0.285984321
2023/10/1,1.3,2.374101091,-1.074101091
2023/10/2,2.4,2.385291812,0.014708188
2023/10/3,6,1.762507182,4.237492818
2023/10/4,4.7,1.815574111,2.884425889
2023/10/5,4.6,1.934655816,2.665344184
2023/10/6,4.9,2.224410591,2.675589409
2023/10/7,4.5,2.291045638,2.208954362
2023/10/8,4.3,2.782945679,1.517054321
2023/10/9,4.2,2.902919586,1.297080414
2023/10/10,2.3,2.340162888,-0.040162888
2023/10/11,2.4,2.429308907,-0.029308907
2023/10/12,2.6,2.555253496,0.044746504
2023/10/13,2.7,2.79928309,-0.09928309
2023/10/14,3.1,2.827401927,0.272598073
2023/10/15,3.4,3.137286402,0.262713598
2023/10/16,3.2,3.286145093,-0.086145093
2023/10/17,4.2,2.70464739,1.49535261
2023/10/18,2.1,2.692279185,-0.592279185
2023/10/19,6.2,2.739554469,3.460445531
2023/10/20,5.9,2.870860151,3.029139849
2023/10/21,4.8,2.827792804,1.972207196
2023/10/22,4.6,2.998214037,1.601785963
2023/10/23,4.1,3.125082363,0.974917637
2023/10/24,4.2,2.575121569,1.624878431
2023/10/25,4.1,2.660971076,1.439028924
2023/10/26,2.7,2.796167242,-0.096167242
2023/10/27,2.8,2.851199636,-0.051199636
2023/10/28,2.9,2.761085442,0.138914558
2023/10/29,2.7,2.80953552,-0.10953552
2023/10/30,3.1,2.926170892,0.173829108
2023/10/31,2.6,2.35167688,0.24832312
2023/11/1,2.3,2.31642732,-0.01642732
2023/11/2,2.2,2.314280363,-0.114280363
2023/11/3,2.5,2.222427924,0.277572076
2023/11/4,3.8,2.089460861,1.710539139
2023/11/5,3.8,1.993119113,1.806880887
2023/11/6,0.9,2.117356979,-1.217356979
2023/11/7,1.4,1.592923646,-0.192923646
2023/11/8,1.6,1.627507599,-0.027507599
2023/11/9,1.5,1.644028543,-0.144028543
2023/11/10,1.2,1.566874571,-0.366874571
2023/11/11,1.3,1.511031474,-0.211031474
2023/11/12,1.2,1.501305722,-0.301305722
2023/11/13,1.1,1.776954139,-0.676954139
2023/11/14,1.5,1.446009178,0.053990822
2023/11/15,1.8,1.642062532,0.157937468
2023/11/16,2.2,1.731448005,0.468551995
2023/11/17,1.9,1.73432642,0.16567358
2023/11/18,1.6,1.742798367,-0.142798367
2023/11/19,1.7,1.760213629,-0.060213629
2023/11/20,2.1,2.039536907,0.060463093
2023/11/21,1.5,1.774615538,-0.274615538
2023/11/22,2,1.96143725,0.03856275
2023/11/23,2.2,1.942855797,0.257144203
2023/11/24,3.7,1.80365835,1.89634165
2023/11/25,3.5,1.703819455,1.796180545
2023/11/26,3.6,1.6399739,1.9600261
2023/11/27,3.3,1.795713746,1.504286254
2023/11/28,3.1,1.543481584,1.556518416
2023/11/29,0.5,1.664770506,-1.164770506
2023/11/30,0.6,1.6234297,-1.0234297
2023/12/1,1.5,1.456302315,0.043697685
2023/12/2,1.4,1.34750164,0.05249836
2023/12/3,1.3,1.298910617,0.001089383
2023/12/4,1.2,1.406214244,-0.206214244
2023/12/5,1.2,1.223277249,-0.023277249
2023/12/6,1.3,1.339193215,-0.039193215
2023/12/7,1.1,1.315165885,-0.215165885
2023/12/8,1.1,1.184409868,-0.084409868
2023/12/9,1.4,1.157845948,0.242154052
2023/12/10,1.3,1.142739136,0.157260864
2023/12/11,1.2,1.211546509,-0.011546509
2023/12/12,1.3,1.055457426,0.244542574
2023/12/13,1.3,1.108303031,0.191696969
2023/12/14,1.1,1.02399681,0.07600319
2023/12/15,0.8,0.872988811,-0.072988811
2023/12/16,0.7,0.818418499,-0.118418499
2023/12/17,0.8,0.752782225,0.047217775
2023/12/18,1.2,0.731271274,0.468728726
2023/12/19,0.6,0.576333101,0.023666899
2023/12/20,0.4,0.566917741,-0.166917741
2023/12/21,0.2,0.443289361,-0.243289361
2023/12/22,0.2,0.34615161,-0.14615161
2023/12/23,0.2,0.3206368,-0.1206368
2023/12/24,0.2,0.291701766,-0.091701766
2023/12/25,0.2,0.286942816,-0.086942816
2023/12/26,0.2,0.218608727,-0.018608727
2023/12/27,0.2,0.251876077,-0.051876077
2023/12/28,0.2,0.184617997,0.015382003
2023/12/29,0.2,0.183676452,0.016323548
2023/12/30,0.2,0.187715533,0.012284467
2023/12/31,0.2,0.202471612,-0.002471612
2024/1/1,0.2,0.214105046,-0.014105046
2024/1/2,0.2,0.176863213,0.023136787
2024/1/3,0.2,0.225082724,-0.025082724
2024/1/4,0.2,0.188576675,0.011423325
2024/1/5,0.2,0.216773007,-0.016773007
2024/1/6,0.2,0.201008241,-0.001008241
2024/1/7,0.2,0.217748043,-0.017748043
2024/1/8,0.2,0.208063853,-0.008063853
2024/1/9,0.2,0.180177029,0.019822971
2024/1/10,0.2,0.236292237,-0.036292237
2024/1/11,0.2,0.248149658,-0.048149658
2024/1/12,0.3,0.331542654,-0.031542654
2024/1/13,0.2,0.347275657,-0.147275657
2024/1/14,0.2,0.405541756,-0.205541756
2024/1/15,0.2,0.409702841,-0.209702841
2024/1/16,0.3,0.4208766,-0.1208766
2024/1/17,1,0.477142842,0.522857158
2024/1/18,0.8,0.496294963,0.303705037
2024/1/19,0.9,0.563935369,0.336064631
2024/1/20,0.8,0.550759557,0.249240443
2024/1/21,0.7,0.573365137,0.126634863
2024/1/22,0.5,0.528699505,-0.028699505
2024/1/23,0.4,0.531275362,-0.131275362
2024/1/24,0.4,0.530707619,-0.130707619
2024/1/25,0.4,0.507053816,-0.107053816
2024/1/26,0.5,0.526098332,-0.026098332
2024/1/27,0.4,0.499375347,-0.099375347
2024/1/28,0.5,0.528068659,-0.028068659
2024/1/29,0.5,0.493335109,0.006664891
2024/1/30,0.4,0.572120638,-0.172120638
2024/1/31,0.3,0.61528501,-0.31528501
2024/2/1,0.5,0.643426431,-0.143426431
2024/2/2,0.8,0.700708208,0.099291792
2024/2/3,0.9,0.726677701,0.173322299
2024/2/4,1,0.802676986,0.197323014
2024/2/5,0.8,0.786206253,0.013793747
2024/2/6,1,0.915835997,0.084164003
2024/2/7,0.9,0.946403401,-0.046403401
2024/2/8,0.9,0.975878891,-0.075878891
2024/2/9,0.9,1.010344007,-0.110344007
2024/2/10,1,1.020504815,-0.020504815
2024/2/11,1.1,1.07567689,0.02432311
2024/2/12,1.3,1.035028426,0.264971574
2024/2/13,1.2,1.156503917,0.043496083
2024/2/14,1.3,1.111044325,0.188955675
2024/2/15,1.3,1.116294641,0.183705359
2024/2/16,1,1.106502885,-0.106502885
2024/2/17,1,1.085757716,-0.085757716
2024/2/18,0.9,1.113607848,-0.213607848
2024/2/19,1,1.085088283,-0.085088283
2024/2/20,1.5,1.194769576,0.305230424
2024/2/21,6.2,1.061010682,5.138989318
2024/2/22,6.7,1.049720169,5.650279831
2024/2/23,6.9,0.9945257,5.9054743
2024/2/24,8.7,0.94113387,7.75886613
2024/2/25,1.2,0.959093365,0.240906635
2024/2/26,0.8,0.990944246,-0.190944246
2024/2/27,1,1.120094725,-0.120094725
2024/2/28,1.1,0.933287218,0.166712782
2024/2/29,0.8,0.937554308,-0.137554308
2024/3/1,0.8,0.87280028,-0.07280028
2024/3/2,0.8,0.812518819,-0.012518819
2024/3/3,0.8,0.848970607,-0.048970607
2024/3/4,0.8,0.943305152,-0.143305152
2024/3/5,1,1.124341635,-0.124341635
2024/3/6,0.9,0.971241758,-0.071241758
2024/3/7,1.1,1.04416687,0.05583313
2024/3/8,1,1.016420284,-0.016420284
2024/3/9,1,0.989419714,0.010580286
2024/3/10,1,1.074906393,-0.074906393
2024/3/11,1.2,1.223796016,-0.023796016
2024/3/12,1.4,1.444432454,-0.044432454
2024/3/13,1.3,1.333605259,-0.033605259
2024/3/14,1.4,1.459126785,-0.059126785
2024/3/15,1.5,1.481544597,0.018455403
2024/3/16,1.3,1.4970688,-0.1970688
2024/3/17,1.2,1.630197208,-0.430197208
2024/3/18,2.1,1.81083093,0.28916907
2024/3/19,2.2,2.03312867,0.16687133
2024/3/20,1.2,1.9346936,-0.7346936
2024/3/21,2.2,2.027991939,0.172008061
2024/3/22,2.3,1.98105143,0.31894857
2024/3/23,2.2,1.916802668,0.283197332
2024/3/24,2.5,1.94205578,0.55794422
2024/3/25,2.6,1.984205878,0.615794122
2024/3/26,2.5,2.032261351,0.467738649
2024/3/27,1.9,1.841413257,0.058586743
2024/3/28,1.8,1.796008993,0.003991007
2024/3/29,1.6,1.590959692,0.009040308
2024/3/30,1.1,1.440792397,-0.340792397
2024/3/31,1.2,1.39832213,-0.19832213
2024/4/1,1,1.40300661,-0.40300661
2024/4/2,1.2,1.444407486,-0.244407486
2024/4/3,1.1,1.373457096,-0.273457096
2024/4/4,1.1,1.387633907,-0.287633907
2024/4/5,1,1.238249913,-0.238249913
2024/4/6,1.5,1.190979036,0.309020964
2024/4/7,1.5,1.258351868,0.241648132
