Date,NH3NMBR,highfreq,upper_threshold,lower_threshold,trend_aware_flag
2022/4/11,3.1,-0.1,0.660430909,-0.495833333,0
2022/4/12,3.1,-0.1,0.660430909,-0.495833333,0
2022/4/13,3.2,0,0.707604545,-0.53125,0
2022/4/14,3.4,0.2,0.754778182,-0.566666667,0
2022/4/15,3.2,0,0.801951818,-0.602083333,0
2022/4/16,3.7,0.5,0.896299091,-0.672916667,0
2022/4/17,4.2,1,0.990646364,-0.74375,1
2022/4/18,4,0.8,1.084993636,-0.814583333,0
2022/4/19,3.6,0.3,1.279340909,-0.785416667,0
2022/4/20,3.5,0.2,1.373688182,-0.85625,0
2022/4/21,3.7,0.3,1.520861818,-0.791666667,0
2022/4/22,3.5,0.2,1.468035455,-0.927083333,0
2022/4/23,3.3,0,1.415209091,-1.0625,0
2022/4/24,3.2,0,1.462382727,-1.097916667,0
2022/4/25,2.9,-0.3,1.509556364,-1.133333333,0
2022/4/26,2.8,-0.4,1.55673,-1.16875,0
2022/4/27,2.2,-1.1,1.65673,-1.06875,1
2022/4/28,2.4,-0.9,1.75673,-0.96875,0
2022/4/29,2.3,-1,1.75673,-0.96875,1
2022/4/30,2.8,-0.4,1.75673,-0.96875,0
2022/5/1,4.2,1,1.85673,-0.86875,0
2022/5/2,3.8,0.6,1.75673,-0.96875,0
2022/5/3,3.6,0.4,1.75673,-0.96875,0
2022/5/4,3.3,0.1,1.65673,-1.06875,0
2022/5/5,3.7,0.6,1.65673,-1.06875,0
2022/5/6,3.4,0.5,1.55673,-1.16875,0
2022/5/7,2.3,-0.5,1.55673,-1.16875,0
2022/5/8,2.6,-0.2,1.55673,-1.16875,0
2022/5/9,3.2,0.4,1.55673,-1.16875,0
2022/5/10,2.5,-0.3,1.55673,-1.16875,0
2022/5/11,2.8,0,1.65673,-1.06875,0
2022/5/12,3.7,1.1,1.65673,-1.06875,0
2022/5/13,3.2,0.6,1.65673,-1.06875,0
2022/5/14,3.1,0.5,1.65673,-1.06875,0
2022/5/15,3.2,0.6,1.65673,-1.06875,0
2022/5/16,2.8,0.3,1.609556364,-1.033333333,0
2022/5/17,2.5,0,1.562382727,-0.997916667,0
2022/5/18,2.3,-0.2,1.415209091,-1.0625,0
2022/5/19,2.2,-0.3,1.368035455,-1.027083333,0
2022/5/20,2.8,0.4,1.320861818,-0.991666667,0
2022/5/21,2.4,0,1.226514545,-0.920833333,0
2022/5/22,2.3,0,1.132167273,-0.85,0
2022/5/23,2.4,0.1,1.03782,-0.779166667,0
2022/5/24,2.2,-0.1,0.943472727,-0.708333333,0
2022/5/25,2.5,0.3,0.849125455,-0.6375,0
2022/5/26,2.5,0.3,0.754778182,-0.566666667,0
2022/5/27,2.2,0,0.707604545,-0.53125,0
2022/5/28,2.2,0,0.660430909,-0.495833333,0
2022/5/29,2.1,-0.1,0.660430909,-0.495833333,0
2022/5/30,1.6,-0.5,0.660430909,-0.495833333,1
2022/5/31,2.2,0.5,0.660430909,-0.495833333,0
2022/6/1,1.4,-0.2,0.560430909,-0.595833333,0
2022/6/2,1.2,-0.4,0.560430909,-0.595833333,0
2022/6/3,1.3,-0.3,0.560430909,-0.595833333,0
2022/6/4,1.6,0,0.560430909,-0.595833333,0
2022/6/5,1.6,0,0.560430909,-0.595833333,0
2022/6/6,1.5,-0.1,0.560430909,-0.595833333,0
2022/6/7,1.3,-0.3,0.560430909,-0.595833333,0
2022/6/8,1.5,-0.1,0.607604545,-0.63125,0
2022/6/9,1.4,-0.2,0.654778182,-0.666666667,0
2022/6/10,1.1,-0.5,0.701951818,-0.702083333,0
2022/6/11,1.2,-0.4,0.749125455,-0.7375,0
2022/6/12,1.6,0,0.796299091,-0.772916667,0
2022/6/13,1.3,-0.3,0.843472727,-0.808333333,0
2022/6/14,1.7,0.1,0.890646364,-0.84375,0
2022/6/15,1.6,0,0.93782,-0.879166667,0
2022/6/16,1.5,-0.1,0.93782,-0.879166667,0
2022/6/17,1.7,0.1,0.93782,-0.879166667,0
2022/6/18,1.4,-0.2,0.93782,-0.879166667,0
2022/6/19,1.3,-0.3,0.93782,-0.879166667,0
2022/6/20,1.7,0.1,0.93782,-0.879166667,0
2022/6/21,1.6,-0.1,0.93782,-0.879166667,0
2022/6/22,1.8,0.1,0.93782,-0.879166667,0
2022/6/23,1.5,-0.2,1.03782,-0.779166667,0
2022/6/24,1.9,0.1,1.03782,-0.779166667,0
2022/6/25,1.8,0,1.03782,-0.779166667,0
2022/6/26,1.6,-0.3,1.03782,-0.779166667,0
2022/6/27,2.5,0.4,1.084993636,-0.814583333,0
2022/6/28,2.5,0.3,1.132167273,-0.85,0
2022/6/29,2.3,0.1,1.179340909,-0.885416667,0
2022/6/30,2.2,-0.1,1.226514545,-0.920833333,0
2022/7/1,2.2,-0.1,1.420861818,-0.891666667,0
2022/7/2,2.1,-0.3,1.515209091,-0.9625,0
2022/7/3,2.3,-0.2,1.509556364,-1.133333333,0
2022/7/4,2.7,0.2,1.603903636,-1.204166667,0
2022/7/5,2.5,0,1.745424545,-1.310416667,0
2022/7/6,3.4,0.8,1.886945455,-1.416666667,0
2022/7/7,3.1,0.4,2.028466364,-1.522916667,0
2022/7/8,2.9,0,2.169987273,-1.629166667,0
2022/7/9,2.6,-0.5,2.411508182,-1.635416667,0
2022/7/10,2.4,-0.7,2.500202727,-1.877083333,0
2022/7/11,3.5,0.3,2.688897273,-2.01875,0
2022/7/12,6.9,3.5,2.930418182,-2.025,1
2022/7/13,7.2,3.8,3.119112727,-2.166666667,1
2022/7/14,7.8,4.3,3.207807273,-2.408333333,1
2022/7/15,7.3,3.8,3.443675455,-2.585416667,1
2022/7/16,7.1,3.5,3.643675455,-2.385416667,0
2022/7/17,3.8,0,3.743675455,-2.285416667,0
2022/7/18,3.1,-0.7,3.843675455,-2.185416667,0
2022/7/19,3.8,0,3.843675455,-2.185416667,0
2022/7/20,3.2,-0.6,3.843675455,-2.185416667,0
2022/7/21,3.5,-0.3,3.843675455,-2.185416667,0
2022/7/22,4.6,0.8,3.743675455,-2.285416667,0
2022/7/23,4.4,0.5,3.643675455,-2.385416667,0
2022/7/24,4.7,0.7,3.643675455,-2.385416667,0
2022/7/25,3.4,-0.6,3.643675455,-2.385416667,0
2022/7/26,3.9,-0.1,3.643675455,-2.385416667,0
2022/7/27,7.4,3.4,3.543675455,-2.485416667,0
2022/7/28,9,5,3.543675455,-2.485416667,1
2022/7/29,3.6,-0.4,3.543675455,-2.485416667,0
2022/7/30,8.2,4.2,3.543675455,-2.485416667,1
2022/7/31,8.4,4.4,3.543675455,-2.485416667,1
2022/8/1,6.4,2.4,3.543675455,-2.485416667,0
2022/8/2,5.3,1.1,3.643675455,-2.385416667,0
2022/8/3,3.1,-1.1,3.943675455,-2.085416667,0
2022/8/4,3.2,-1,3.943675455,-2.085416667,0
2022/8/5,3.6,-0.6,3.943675455,-2.085416667,0
2022/8/6,3.4,-0.8,3.943675455,-2.085416667,0
2022/8/7,4.2,0.2,3.643675455,-2.385416667,0
2022/8/8,4,0.1,3.543675455,-2.485416667,0
2022/8/9,2.3,-1.3,3.343675455,-2.685416667,0
2022/8/10,2.5,-1.1,3.543675455,-2.485416667,0
2022/8/11,2.9,-0.7,3.543675455,-2.485416667,0
2022/8/12,4.5,1,3.443675455,-2.585416667,0
2022/8/13,12.6,9.2,3.443675455,-2.585416667,1
2022/8/14,12,8.8,3.443675455,-2.585416667,1
2022/8/15,10.8,7.7,3.343675455,-2.685416667,1
2022/8/16,9.3,6.4,3.343675455,-2.685416667,1
2022/8/17,11.5,8.8,3.343675455,-2.685416667,1
2022/8/18,3.5,0.9,3.343675455,-2.685416667,0
2022/8/19,1.5,-1,3.443675455,-2.585416667,0
2022/8/20,1.4,-1.1,3.443675455,-2.585416667,0
2022/8/21,1.5,-1,3.443675455,-2.585416667,0
2022/8/22,2,-0.5,3.443675455,-2.585416667,0
2022/8/23,2.1,-0.4,3.443675455,-2.585416667,0
2022/8/24,2.4,-0.1,3.443675455,-2.585416667,0
2022/8/25,2.7,0.2,3.443675455,-2.585416667,0
2022/8/26,2.5,0,3.543675455,-2.485416667,0
2022/8/27,2.3,-0.2,3.543675455,-2.485416667,0
2022/8/28,2.6,0.1,3.543675455,-2.485416667,0
2022/8/29,1.8,-0.7,3.543675455,-2.485416667,0
2022/8/30,1.7,-0.7,3.443675455,-2.585416667,0
2022/8/31,2.4,0,3.443675455,-2.585416667,0
2022/9/1,2.5,0.1,3.443675455,-2.585416667,0
2022/9/2,2.4,0.1,3.343675455,-2.685416667,0
2022/9/3,2.3,0,3.243675455,-2.785416667,0
2022/9/4,1.9,-0.4,3.243675455,-2.785416667,0
2022/9/5,1.3,-1,3.243675455,-2.785416667,0
2022/9/6,7.9,5.6,3.343675455,-2.685416667,1
2022/9/7,8.3,6,3.343675455,-2.685416667,1
2022/9/8,3.6,1.3,3.343675455,-2.685416667,0
2022/9/9,3.3,1.2,3.343675455,-2.685416667,0
2022/9/10,3.1,1,3.343675455,-2.685416667,0
2022/9/11,2.5,0.4,3.343675455,-2.685416667,0
2022/9/12,2.7,0.6,3.443675455,-2.585416667,0
2022/9/13,1.2,-0.9,3.443675455,-2.585416667,0
2022/9/14,1.3,-0.8,3.443675455,-2.585416667,0
2022/9/15,1.2,-0.9,3.443675455,-2.585416667,0
2022/9/16,1.3,-0.8,3.543675455,-2.485416667,0
2022/9/17,1.2,-0.9,3.543675455,-2.485416667,0
2022/9/18,1.4,-0.7,3.543675455,-2.485416667,0
2022/9/19,1.2,-0.9,3.643675455,-2.385416667,0
2022/9/20,1.3,-0.9,3.843675455,-2.185416667,0
2022/9/21,2.1,-0.1,3.843675455,-2.185416667,0
2022/9/22,1.3,-0.8,3.843675455,-2.185416667,0
2022/9/23,1.9,-0.2,3.643675455,-2.385416667,0
2022/9/24,2.1,0,3.543675455,-2.485416667,0
2022/9/25,2.3,0.4,3.443675455,-2.585416667,0
2022/9/26,2.6,1,3.443675455,-2.585416667,0
2022/9/27,2.4,0.9,3.443675455,-2.585416667,0
2022/9/28,2.2,0.8,3.343675455,-2.685416667,0
2022/9/29,1.6,0.2,3.443675455,-2.585416667,0
2022/9/30,1.5,0.1,3.443675455,-2.585416667,0
2022/10/1,2.2,0.8,3.443675455,-2.585416667,0
2022/10/2,4.5,3.1,3.443675455,-2.585416667,0
2022/10/3,5.1,3.7,3.254980909,-2.44375,1
2022/10/4,3.6,2.3,3.066286364,-2.302083333,0
2022/10/5,2.3,1,2.877591818,-2.160416667,0
2022/10/6,2.1,0.8,2.688897273,-2.01875,0
2022/10/7,1.1,-0.2,2.500202727,-1.877083333,0
2022/10/8,0.9,-0.4,2.405855455,-1.80625,0
2022/10/9,1.2,-0.1,2.311508182,-1.735416667,0
2022/10/10,1.1,-0.1,2.217160909,-1.664583333,0
2022/10/11,1.3,0.1,2.217160909,-1.664583333,0
2022/10/12,1.2,0,2.217160909,-1.664583333,0
2022/10/13,1.1,-0.1,2.217160909,-1.664583333,0
2022/10/14,1.2,0,2.264334545,-1.7,0
2022/10/15,1.3,0.1,2.311508182,-1.735416667,0
2022/10/16,0.6,-0.6,2.358681818,-1.770833333,0
2022/10/17,0.7,-0.5,2.405855455,-1.80625,0
2022/10/18,0.6,-0.6,2.453029091,-1.841666667,0
2022/10/19,0.8,-0.4,2.547376364,-1.9125,0
2022/10/20,1,-0.2,2.641723636,-1.983333333,0
2022/10/21,0.9,-0.3,2.736070909,-2.054166667,0
2022/10/22,0.7,-0.5,2.830418182,-2.125,0
2022/10/23,0.9,-0.4,2.924765455,-2.195833333,0
2022/10/24,2,0.7,3.019112727,-2.266666667,0
2022/10/25,0.9,-0.4,3.11346,-2.3375,0
2022/10/26,1.3,0,3.207807273,-2.408333333,0
2022/10/27,4.5,3.3,3.302154545,-2.479166667,0
2022/10/28,7.3,6.1,3.443675455,-2.585416667,1
2022/10/29,8.4,7.2,3.443675455,-2.585416667,1
2022/10/30,8.1,6.9,3.243675455,-2.785416667,1
2022/10/31,4.2,3.1,3.143675455,-2.885416667,0
2022/11/1,2.1,1,3.143675455,-2.885416667,0
2022/11/2,3.1,2,3.143675455,-2.885416667,0
2022/11/3,3.6,2.5,3.143675455,-2.885416667,0
2022/11/4,3.7,2.5,3.243675455,-2.785416667,0
2022/11/5,3.1,1.8,3.443675455,-2.585416667,0
2022/11/6,3.2,1.7,3.543675455,-2.485416667,0
2022/11/7,3.1,1.6,3.543675455,-2.485416667,0
2022/11/8,1.1,-0.4,3.543675455,-2.485416667,0
2022/11/9,0.9,-0.6,3.543675455,-2.485416667,0
2022/11/10,0.8,-0.7,3.543675455,-2.485416667,0
2022/11/11,1,-0.5,3.543675455,-2.485416667,0
2022/11/12,0.9,-0.6,3.543675455,-2.485416667,0
2022/11/13,1.2,-0.3,3.543675455,-2.485416667,0
2022/11/14,1.1,-0.4,3.443675455,-2.585416667,0
2022/11/15,0.9,-0.5,3.443675455,-2.585416667,0
2022/11/16,0.8,-0.6,3.302154545,-2.479166667,0
2022/11/17,0.7,-0.7,3.160633636,-2.372916667,0
2022/11/18,0.8,-0.6,3.066286364,-2.302083333,0
2022/11/19,1.5,0.1,2.971939091,-2.23125,0
2022/11/20,1.6,0.2,2.877591818,-2.160416667,0
2022/11/21,1.5,0.1,2.783244545,-2.089583333,0
2022/11/22,1.4,0,2.588897273,-2.11875,0
2022/11/23,1.2,-0.1,2.347376364,-2.1125,0
2022/11/24,1.6,0.3,2.205855455,-2.00625,0
2022/11/25,1.5,0.1,2.064334545,-1.9,0
2022/11/26,1.4,0,2.069987273,-1.729166667,0
2022/11/27,1.2,-0.2,2.07564,-1.558333333,0
2022/11/28,1.5,0.1,1.981292727,-1.4875,0
2022/11/29,1.5,0,1.886945455,-1.416666667,0
2022/11/30,1.3,-0.2,1.792598182,-1.345833333,0
2022/12/1,1.5,0,1.698250909,-1.275,0
2022/12/2,2.3,0.8,1.603903636,-1.204166667,0
2022/12/3,1.9,0.4,1.55673,-1.16875,0
2022/12/4,4.2,2.7,1.55673,-1.16875,1
2022/12/5,1.6,0,1.55673,-1.16875,0
2022/12/6,1.4,-0.2,1.55673,-1.16875,0
2022/12/7,1.1,-0.5,1.55673,-1.16875,0
2022/12/8,1.3,-0.6,1.55673,-1.16875,0
2022/12/9,1.2,-0.9,1.65673,-1.06875,0
2022/12/10,1.4,-0.7,1.65673,-1.06875,0
2022/12/11,2.7,0.5,1.65673,-1.06875,0
2022/12/12,2.8,0.6,1.65673,-1.06875,0
2022/12/13,2.7,0.5,1.65673,-1.06875,0
2022/12/14,2.3,0.1,1.65673,-1.06875,0
2022/12/15,2.5,0.3,1.65673,-1.06875,0
2022/12/16,2.2,0,1.65673,-1.06875,0
2022/12/17,2.1,-0.1,1.65673,-1.06875,0
2022/12/18,2.2,0,1.55673,-1.16875,0
2022/12/19,2.1,-0.1,1.55673,-1.16875,0
2022/12/20,2.2,0.1,1.55673,-1.16875,0
2022/12/21,2.5,0.4,1.55673,-1.16875,0
2022/12/22,2.4,0.3,1.55673,-1.16875,0
2022/12/23,2.3,0.2,1.55673,-1.16875,0
2022/12/24,2.2,0.1,1.55673,-1.16875,0
2022/12/25,2.3,0.2,1.55673,-1.16875,0
2022/12/26,2.4,0.3,1.55673,-1.16875,0
2022/12/27,2.2,0.1,1.55673,-1.16875,0
2022/12/28,1.5,-0.2,1.55673,-1.16875,0
2022/12/29,1.7,0,1.55673,-1.16875,0
2022/12/30,1.1,-0.6,1.55673,-1.16875,0
2022/12/31,1.2,-0.5,1.55673,-1.16875,0
2023/1/1,1.3,-0.4,1.55673,-1.16875,0
2023/1/2,1.5,-0.2,1.55673,-1.16875,0
2023/1/3,1.2,-0.5,1.703903636,-1.104166667,0
2023/1/4,1.3,-0.4,1.751077273,-1.139583333,0
2023/1/5,1.4,-0.2,1.798250909,-1.175,0
2023/1/6,1.4,-0.1,1.745424545,-1.310416667,0
2023/1/7,1.3,-0.2,1.792598182,-1.345833333,0
2023/1/8,1.3,-0.2,1.739771818,-1.48125,0
2023/1/9,1.2,-0.3,1.786945455,-1.516666667,0
2023/1/10,1.3,-0.1,1.734119091,-1.652083333,0
2023/1/11,1.5,0.1,1.781292727,-1.6875,0
2023/1/12,1.7,0.3,1.828466364,-1.722916667,0
2023/1/13,1.6,0.3,1.87564,-1.758333333,0
2023/1/14,4.6,3.3,1.828466364,-1.722916667,1
2023/1/15,4.8,3.5,1.781292727,-1.6875,1
2023/1/16,4.5,3.1,1.734119091,-1.652083333,1
2023/1/17,4.3,2.9,1.686945455,-1.616666667,1
2023/1/18,3.2,1.8,1.739771818,-1.48125,1
2023/1/19,8.8,7.4,1.692598182,-1.445833333,1
2023/1/20,1.1,-0.3,1.645424545,-1.410416667,0
2023/1/21,1.2,-0.3,1.698250909,-1.275,0
2023/1/22,1.5,0,1.651077273,-1.239583333,0
2023/1/23,1.3,-0.3,1.603903636,-1.204166667,0
2023/1/24,1.4,-0.2,1.55673,-1.16875,0
2023/1/25,1.3,-0.3,1.55673,-1.16875,0
2023/1/26,1.3,-0.3,1.55673,-1.16875,0
2023/1/27,1.2,-0.4,1.55673,-1.16875,0
2023/1/28,1.2,-0.4,1.55673,-1.16875,0
2023/1/29,1.1,-0.5,1.55673,-1.16875,0
2023/1/30,1.6,0,1.55673,-1.16875,0
2023/1/31,1.6,0,1.55673,-1.16875,0
2023/2/1,2,0.4,1.603903636,-1.204166667,0
2023/2/2,1.7,0.1,1.651077273,-1.239583333,0
2023/2/3,1.4,-0.2,1.698250909,-1.275,0
2023/2/4,1.6,0,1.745424545,-1.310416667,0
2023/2/5,2.1,0.5,1.839771818,-1.38125,0
2023/2/6,2,0.3,1.934119091,-1.452083333,0
2023/2/7,1.8,0.1,2.128466364,-1.422916667,0
2023/2/8,1.7,0,2.222813636,-1.49375,0
2023/2/9,1.5,-0.2,2.364334545,-1.6,0
2023/2/10,1.3,-0.5,2.505855455,-1.70625,0
2023/2/11,1.2,-0.6,2.647376364,-1.8125,0
2023/2/12,4.2,2.4,2.788897273,-1.91875,0
2023/2/13,3.8,2,2.930418182,-2.025,0
2023/2/14,3.5,1.7,3.071939091,-2.13125,0
2023/2/15,2.7,0.9,3.21346,-2.2375,0
2023/2/16,2,0.2,3.307807273,-2.308333333,0
2023/2/17,2.3,0.5,3.349328182,-2.514583333,0
2023/2/18,2.4,0.6,3.443675455,-2.585416667,0
2023/2/19,2.8,1,3.443675455,-2.585416667,0
2023/2/20,2.6,0.8,3.443675455,-2.585416667,0
2023/2/21,2.3,0.5,3.443675455,-2.585416667,0
2023/2/22,2.5,0.7,3.443675455,-2.585416667,0
2023/2/23,1.2,-0.6,3.443675455,-2.585416667,0
2023/2/24,1.5,-0.3,3.443675455,-2.585416667,0
2023/2/25,1.8,-0.2,3.643675455,-2.385416667,0
2023/2/26,1.7,-0.6,3.943675455,-2.085416667,0
2023/2/27,1.8,-0.5,3.943675455,-2.085416667,0
2023/2/28,1.3,-1,3.943675455,-2.085416667,0
2023/3/1,1.2,-1.1,3.943675455,-2.085416667,0
2023/3/2,1.1,-1.2,3.943675455,-2.085416667,0
2023/3/3,1.3,-0.8,3.643675455,-2.385416667,0
2023/3/4,1.5,-0.6,3.543675455,-2.485416667,0
2023/3/5,1.4,-0.4,3.443675455,-2.585416667,0
2023/3/6,1.3,-0.5,3.243675455,-2.785416667,0
2023/3/7,1.8,0,3.243675455,-2.785416667,0
2023/3/8,4.2,2.4,3.143675455,-2.885416667,0
2023/3/9,6.2,4.4,3.143675455,-2.885416667,1
2023/3/10,3.2,1.4,3.143675455,-2.885416667,0
2023/3/11,3.4,1.6,3.243675455,-2.785416667,0
2023/3/12,3.6,1.8,3.243675455,-2.785416667,0
2023/3/13,3.1,1.3,3.149328182,-2.714583333,0
2023/3/14,2.8,0.9,3.107807273,-2.508333333,0
2023/3/15,2.7,0.7,3.066286364,-2.302083333,0
2023/3/16,2.6,0.6,2.971939091,-2.23125,0
2023/3/17,2.1,0.1,2.877591818,-2.160416667,0
2023/3/18,1.8,-0.2,2.736070909,-2.054166667,0
2023/3/19,1.7,-0.4,2.59455,-1.947916667,0
2023/3/20,1.3,-0.8,2.500202727,-1.877083333,0
2023/3/21,1.8,-0.3,2.405855455,-1.80625,0
2023/3/22,1.7,-0.4,2.458681818,-1.670833333,0
2023/3/23,1.8,-0.3,2.364334545,-1.6,0
2023/3/24,1.9,-0.2,2.269987273,-1.529166667,0
2023/3/25,2,-0.1,2.17564,-1.458333333,0
2023/3/26,2.1,0,1.934119091,-1.452083333,0
2023/3/27,2.1,0,1.792598182,-1.345833333,0
2023/3/28,2,0,1.651077273,-1.239583333,0
2023/3/29,2.1,0.1,1.55673,-1.16875,0
2023/3/30,2.3,0.3,1.462382727,-1.097916667,0
2023/3/31,2.2,0.2,1.368035455,-1.027083333,0
2023/4/1,1.8,-0.1,1.126514545,-1.020833333,0
2023/4/2,1.7,-0.2,0.984993636,-0.914583333,0
2023/4/3,3.9,2,0.890646364,-0.84375,1
2023/4/4,1.8,-0.1,0.796299091,-0.772916667,0
2023/4/5,2.6,0.7,0.701951818,-0.702083333,0
2023/4/6,2.9,1,0.754778182,-0.566666667,1
2023/4/7,2.7,0.8,0.754778182,-0.566666667,1
2023/4/8,2.5,0.6,0.754778182,-0.566666667,0
2023/4/9,1.7,-0.2,0.754778182,-0.566666667,0
2023/4/10,1.6,-0.3,0.754778182,-0.566666667,0
2023/4/11,1.8,-0.1,0.754778182,-0.566666667,0
2023/4/12,1.9,0,0.801951818,-0.602083333,0
2023/4/13,2.1,0.2,0.849125455,-0.6375,0
2023/4/14,2,0.1,0.896299091,-0.672916667,0
2023/4/15,1.8,-0.1,0.843472727,-0.808333333,0
2023/4/16,1.7,-0.2,0.890646364,-0.84375,0
2023/4/17,1.9,0,1.03782,-0.779166667,0
2023/4/18,1.8,-0.1,1.03782,-0.779166667,0
2023/4/19,1.8,-0.1,1.03782,-0.779166667,0
2023/4/20,1.7,-0.2,1.03782,-0.779166667,0
2023/4/21,1.9,0,1.03782,-0.779166667,0
2023/4/22,2.1,0.2,0.93782,-0.879166667,0
2023/4/23,1.8,-0.1,0.93782,-0.879166667,0
2023/4/24,1.6,-0.3,0.93782,-0.879166667,0
2023/4/25,2.2,0.3,1.084993636,-0.814583333,0
2023/4/26,1.5,-0.5,1.132167273,-0.85,0
2023/4/27,1.8,-0.2,1.179340909,-0.885416667,0
2023/4/28,2.4,0.3,1.226514545,-0.920833333,0
2023/4/29,2.8,0.7,1.273688182,-0.95625,0
2023/4/30,2,-0.2,1.320861818,-0.991666667,0
2023/5/1,2.5,0.3,1.368035455,-1.027083333,0
2023/5/2,2.7,0.5,1.415209091,-1.0625,0
2023/5/3,2.5,0.2,1.462382727,-1.097916667,0
2023/5/4,1.7,-0.7,1.609556364,-1.033333333,0
2023/5/5,1.7,-0.7,1.65673,-1.06875,0
2023/5/6,2.5,0.1,1.65673,-1.06875,0
2023/5/7,2.3,-0.1,1.65673,-1.06875,0
2023/5/8,2.8,0.4,1.65673,-1.06875,0
2023/5/9,2.7,0.3,1.65673,-1.06875,0
2023/5/10,2.4,0,1.75673,-0.96875,0
2023/5/11,2.2,-0.2,1.75673,-0.96875,0
2023/5/12,2.4,0,1.75673,-0.96875,0
2023/5/13,2.2,-0.2,1.75673,-0.96875,0
2023/5/14,4.9,2.6,1.65673,-1.06875,1
2023/5/15,4.5,2.3,1.55673,-1.16875,1
2023/5/16,3.7,1.5,1.65673,-1.06875,0
2023/5/17,3.4,1.2,1.65673,-1.06875,0
2023/5/18,2.7,0.5,1.65673,-1.06875,0
2023/5/19,2.8,0.7,1.65673,-1.06875,0
2023/5/20,1.5,-0.6,1.65673,-1.06875,0
2023/5/21,1.7,-0.4,1.65673,-1.06875,0
2023/5/22,2,0,1.65673,-1.06875,0
2023/5/23,2.2,0.2,1.65673,-1.06875,0
2023/5/24,2,0,1.609556364,-1.033333333,0
2023/5/25,2.1,0.3,1.562382727,-0.997916667,0
2023/5/26,2,0.3,1.515209091,-0.9625,0
2023/5/27,1.4,-0.3,1.468035455,-0.927083333,0
2023/5/28,1.4,-0.2,1.420861818,-0.891666667,0
2023/5/29,1.4,-0.2,1.373688182,-0.85625,0
2023/5/30,1.5,-0.1,1.326514545,-0.820833333,0
2023/5/31,1.6,0.1,1.179340909,-0.885416667,0
2023/6/1,1.7,0.2,1.132167273,-0.85,0
2023/6/2,1.6,0.1,1.084993636,-0.814583333,0
2023/6/3,1.8,0.3,1.03782,-0.779166667,0
2023/6/4,1.5,0.1,1.03782,-0.779166667,0
2023/6/5,1.6,0.2,1.084993636,-0.814583333,0
2023/6/6,1.5,0.1,1.132167273,-0.85,0
2023/6/7,1.4,0,1.079340909,-0.985416667,0
2023/6/8,1.4,0,1.126514545,-1.020833333,0
2023/6/9,1.3,-0.1,1.173688182,-1.05625,0
2023/6/10,1.4,0.1,1.120861818,-1.191666667,0
2023/6/11,1.3,0,1.168035455,-1.227083333,0
2023/6/12,1.1,-0.2,1.262382727,-1.297916667,0
2023/6/13,1.2,-0.1,1.45673,-1.26875,0
2023/6/14,1.1,-0.2,1.551077273,-1.339583333,0
2023/6/15,0.5,-0.8,1.645424545,-1.410416667,0
2023/6/16,0.5,-0.7,1.692598182,-1.445833333,0
2023/6/17,0.5,-0.7,1.739771818,-1.48125,0
2023/6/18,0.5,-0.6,1.786945455,-1.516666667,0
2023/6/19,0.4,-0.7,1.834119091,-1.552083333,0
2023/6/20,0.4,-0.7,1.881292727,-1.5875,0
2023/6/21,0.4,-0.7,1.928466364,-1.622916667,0
2023/6/22,0.4,-0.7,1.97564,-1.658333333,0
2023/6/23,0.8,-0.3,1.97564,-1.658333333,0
2023/6/24,0.7,-0.3,1.97564,-1.658333333,0
2023/6/25,0.6,-0.4,2.022813636,-1.69375,0
2023/6/26,0.2,-0.8,2.069987273,-1.729166667,0
2023/6/27,1.5,0.5,2.117160909,-1.764583333,0
2023/6/28,2.7,1.7,2.164334545,-1.8,0
2023/6/29,4.6,3.6,2.211508182,-1.835416667,1
2023/6/30,7.5,6.5,2.258681818,-1.870833333,1
2023/7/1,0.8,-0.2,2.305855455,-1.90625,0
2023/7/2,2.4,1.4,2.353029091,-1.941666667,0
2023/7/3,0.9,-0.1,2.305855455,-1.90625,0
2023/7/4,1.2,0.2,2.258681818,-1.870833333,0
2023/7/5,1.4,0.4,2.211508182,-1.835416667,0
2023/7/6,1,0,2.117160909,-1.764583333,0
2023/7/7,1.1,0.1,2.022813636,-1.69375,0
2023/7/8,1.3,0.3,2.028466364,-1.522916667,0
2023/7/9,1,-0.1,1.934119091,-1.452083333,0
2023/7/10,1.2,0,1.839771818,-1.38125,0
2023/7/11,1.4,0.2,1.745424545,-1.310416667,0
2023/7/12,1.3,0.1,1.651077273,-1.239583333,0
2023/7/13,1.2,0,1.55673,-1.16875,0
2023/7/14,1.3,0.1,1.55673,-1.16875,0
2023/7/15,0.8,-0.4,1.651077273,-1.239583333,0
2023/7/16,0.7,-0.5,1.745424545,-1.310416667,0
2023/7/17,0.7,-0.6,1.939771818,-1.28125,0
2023/7/18,0.8,-0.5,2.081292727,-1.3875,0
2023/7/19,0.6,-0.7,2.269987273,-1.529166667,0
2023/7/20,0.7,-0.6,2.458681818,-1.670833333,0
2023/7/21,0.5,-0.8,2.547376364,-1.9125,0
2023/7/22,0.8,-0.5,2.736070909,-2.054166667,0
2023/7/23,1.3,0,2.924765455,-2.195833333,0
2023/7/24,1.3,0,3.11346,-2.3375,0
2023/7/25,1.5,0.2,3.349328182,-2.514583333,0
2023/7/26,1.6,0.3,3.443675455,-2.585416667,0
2023/7/27,2.9,1.6,3.443675455,-2.585416667,0
2023/7/28,2.4,1.1,3.443675455,-2.585416667,0
