Date,NH3NMBR,highfreq,upper_threshold,lower_threshold,trend_aware_flag
2022/3/5,1.7,-0.342724293,0.710568007,-0.648457386,0
2022/3/6,1.6,-0.418962504,0.710568007,-0.648457386,0
2022/3/7,2.1,0.18618444,0.671531738,-0.696337415,0
2022/3/8,2,0.035389728,0.720249403,-0.656463511,0
2022/3/9,1.8,-0.193411394,0.737820404,-0.647736271,0
2022/3/10,1.7,-0.245307198,0.742661102,-0.651739334,0
2022/3/11,1.9,-0.005429378,0.762646732,-0.640597465,0
2022/3/12,1.8,0.119057635,0.782094147,-0.62115005,0
2022/3/13,1.7,0.024695854,0.777253449,-0.617146987,0
2022/3/14,1.5,-0.104081829,0.764991306,-0.607006687,0
2022/3/15,1.8,0.097921556,0.733281748,-0.616313803,0
2022/3/16,1.6,-0.202294917,0.720747967,-0.60594887,0
2022/3/17,1.7,-0.208060103,0.708214187,-0.595583937,0
2022/3/18,1.7,-0.250881728,0.695680406,-0.585219004,0
2022/3/19,1.7,-0.111396436,0.683146626,-0.574854071,0
2022/3/20,1.8,-0.07718158,0.670612845,-0.564489138,0
2022/3/21,1.5,-0.391554528,0.677891923,-0.544213639,0
2022/3/22,1.4,-0.667105198,0.679598688,-0.542506874,1
2022/3/23,2.6,0.347442254,0.679598688,-0.542506874,0
2022/3/24,2.5,0.014018037,0.679598688,-0.542506874,0
2022/3/25,2.7,0.132693728,0.679598688,-0.542506874,0
2022/3/26,2.8,0.307865562,0.679598688,-0.542506874,0
2022/3/27,2.6,0.031788058,0.679598688,-0.542506874,0
2022/3/28,2.4,-0.185503497,0.677891923,-0.544213639,0
2022/3/29,2.7,-0.039708684,0.643240634,-0.578864928,0
2022/3/30,2.9,-0.02851919,0.643240634,-0.578864928,0
2022/3/31,3.5,0.324498612,0.640409346,-0.581696216,0
2022/4/1,3.2,0.015978224,0.646784762,-0.581795779,0
2022/4/2,3.1,0.016772134,0.687435551,-0.552105836,0
2022/4/3,3.1,0.010670152,0.695141816,-0.555360417,0
2022/4/4,3.2,0.162246486,0.708641622,-0.560407762,0
2022/4/5,3.1,0.008963387,0.720482091,-0.566618172,0
2022/4/6,4.4,1.164343772,0.725428422,-0.569258146,1
2022/4/7,3.6,0.12163667,0.729580842,-0.57269203,0
2022/4/8,3.9,0.51123601,0.733733262,-0.576125915,0
2022/4/9,3.1,-0.146083076,0.738787872,-0.580305874,0
2022/4/10,3.2,-0.025687902,0.761489949,-0.600530023,0
2022/4/11,3.1,-0.077969376,0.782605957,-0.622340242,0
2022/4/12,3.1,-0.067068568,0.831040677,-0.667743315,0
2022/4/13,3.2,-0.115686761,0.8875413,-0.714467061,0
2022/4/14,3.4,-0.238359761,0.944041923,-0.761190806,0
2022/4/15,3.2,-0.32222276,0.996390126,-0.804480667,0
2022/4/16,3.7,0.335206918,1.048738329,-0.847770528,0
2022/4/17,4.2,0.845433731,1.101086532,-0.891060389,0
2022/4/18,4,0.675430588,1.153434735,-0.93435025,0
2022/4/19,3.6,0.371338754,1.210079721,-0.975843872,0
2022/4/20,3.5,0.173548547,1.262894426,-1.019519511,0
2022/4/21,3.7,0.043568105,1.297267753,-1.047944871,0
2022/4/22,3.5,0.013598243,1.322223518,-1.085787793,0
2022/4/23,3.3,0.047287246,1.311747795,-1.108150637,0
2022/4/24,3.2,0.004180682,1.313116487,-1.10928249,0
2022/4/25,2.9,-0.283721041,1.314485179,-1.110414343,0
2022/4/26,2.8,-0.272829763,1.31585387,-1.111546197,0
2022/4/27,2.2,-0.968148361,1.332836097,-1.09456397,0
2022/4/28,2.4,-1.14091657,1.342253659,-1.085146408,1
2022/4/29,2.3,-1.129922963,1.351962555,-1.075437512,1
2022/4/30,2.8,-0.47984023,1.370854828,-1.054044694,0
2022/5/1,4.2,0.908911783,1.364348325,-1.048664077,0
2022/5/2,3.8,0.500327615,1.337580856,-1.063544425,0
2022/5/3,3.6,0.418834563,1.327497131,-1.06174103,0
2022/5/4,3.3,0.067617858,1.314858953,-1.062492087,0
2022/5/5,3.7,0.15279568,1.30835245,-1.05711147,0
2022/5/6,3.4,-0.012801545,1.292428385,-1.061148415,0
2022/5/7,2.3,-0.953703974,1.241870949,-1.050365293,0
2022/5/8,2.6,-0.636456977,1.207533595,-1.02196968,0
2022/5/9,3.2,0.02330714,1.132211057,-1.032693653,0
2022/5/10,2.5,-0.497951033,1.096852554,-1.003453591,0
2022/5/11,2.8,-0.149339529,1.101458086,-0.934249496,0
2022/5/12,3.7,0.516282353,1.103768857,-0.876726735,0
2022/5/13,3.2,0.163695641,1.077125387,-0.848158215,0
2022/5/14,3.1,0.216999953,1.048253185,-0.821818428,0
2022/5/15,3.2,0.33336364,1.018032494,-0.79682713,0
2022/5/16,2.8,0.019729918,0.998378379,-0.761269255,0
2022/5/17,2.5,-0.129293497,0.957591111,-0.746844534,0
2022/5/18,2.3,-0.263517852,0.953090635,-0.745586458,0
2022/5/19,2.2,-0.55869601,0.948492264,-0.748319231,0
2022/5/20,2.8,0.183220949,0.948492264,-0.748319231,0
2022/5/21,2.4,-0.065828895,0.947486859,-0.747487802,0
2022/5/22,2.3,-0.161418062,0.946481455,-0.746656373,0
2022/5/23,2.4,0.035222206,0.94547605,-0.745824943,0
2022/5/24,2.2,-0.052765579,0.948047867,-0.741416292,0
2022/5/25,2.5,0.323595125,0.94346524,-0.744162085,0
2022/5/26,2.5,0.205394907,0.942459836,-0.743330655,0
2022/5/27,2.2,0.024655629,0.937958572,-0.739608291,0
2022/5/28,2.2,0.171350238,0.933457309,-0.735885927,0
2022/5/29,2.1,0.100912529,0.918785254,-0.731338716,0
2022/5/30,1.6,-0.301135505,0.908265446,-0.722639257,0
2022/5/31,2.2,0.395155252,0.897745638,-0.713939799,0
2022/6/1,1.4,-0.306397673,0.888231235,-0.706071769,0
2022/6/2,1.2,-0.508451538,0.882761278,-0.694159294,0
2022/6/3,1.3,-0.334535742,0.873246875,-0.686291265,0
2022/6/4,1.6,0.087488841,0.863732471,-0.678423236,0
2022/6/5,1.6,0.110576042,0.850173622,-0.674599653,0
2022/6/6,1.5,0.01557767,0.840659219,-0.666731624,0
2022/6/7,1.3,-0.169277224,0.834640675,-0.661754529,0
2022/6/8,1.5,0.057849239,0.800513441,-0.684886124,0
2022/6/9,1.4,-0.012531019,0.82862213,-0.656777435,0
2022/6/10,1.1,-0.337248514,0.826442065,-0.654974608,0
2022/6/11,1.2,-0.164592791,0.796153311,-0.681280471,0
2022/6/12,1.6,0.196649061,0.796153311,-0.681280471,0
2022/6/13,1.3,-0.221082255,0.793973246,-0.679477645,0
2022/6/14,1.7,0.144152117,0.791793181,-0.677674819,0
2022/6/15,1.6,0.036846,0.789613116,-0.675871992,0
2022/6/16,1.5,0.019622117,0.774956751,-0.686545466,0
2022/6/17,1.7,0.189396348,0.772776686,-0.68474264,0
2022/6/18,1.4,-0.025563867,0.772776686,-0.68474264,0
2022/6/19,1.3,-0.231958474,0.785252985,-0.67226634,0
2022/6/20,1.7,-0.025007318,0.77738032,-0.68854966,0
2022/6/21,1.6,-0.212878291,0.78416402,-0.694159507,0
2022/6/22,1.8,-0.031673171,0.800793977,-0.707911814,0
2022/6/23,1.5,-0.281309901,0.81524387,-0.719861295,0
2022/6/24,1.9,0.073424161,0.831317278,-0.73417015,0
2022/6/25,1.8,0.096930507,0.85475065,-0.764710059,0
2022/6/26,1.6,-0.30796969,0.890531436,-0.78313788,0
2022/6/27,2.5,0.362508435,0.920759467,-0.807118455,0
2022/6/28,2.5,0.218373505,0.952538309,-0.833398281,0
2022/6/29,2.3,0.044663481,1.035312701,-0.820313193,0
2022/6/30,2.2,-0.070146125,1.076211153,-0.854134569,0
2022/7/1,2.2,-0.146819933,1.117492559,-0.888272634,0
2022/7/2,2.1,-0.056699395,1.181760339,-0.900970902,0
2022/7/3,2.3,-0.154822373,1.159586588,-1.004618889,0
2022/7/4,2.7,0.04176196,1.320798113,-1.015949555,0
2022/7/5,2.5,-0.353104006,1.418707723,-1.096916869,0
2022/7/6,3.4,0.665721407,1.503704615,-1.167205884,0
2022/7/7,3.1,0.282207369,1.618535419,-1.256865383,0
2022/7/8,2.9,-0.050924316,1.759594477,-1.320970951,0
2022/7/9,2.6,-0.131979662,1.893291843,-1.388588151,0
2022/7/10,2.4,-0.696765187,1.978832209,-1.459326598,0
2022/7/11,3.5,0.322591041,1.989805578,-1.448353229,0
2022/7/12,6.9,3.500988829,2.100275208,-1.3378836,1
2022/7/13,7.2,4.079449323,2.100275208,-1.3378836,1
2022/7/14,7.8,4.582349257,1.989805578,-1.448353229,1
2022/7/15,7.3,3.955370245,2.133666507,-1.304492301,1
2022/7/16,7.1,4.063778805,2.164109071,-1.274049736,1
2022/7/17,3.8,0.301719892,2.183621594,-1.254537213,0
2022/7/18,3.1,-0.346276982,2.204492743,-1.233666064,0
2022/7/19,3.8,0.107903875,2.204492743,-1.233666064,0
2022/7/20,3.2,-0.118146952,2.204492743,-1.233666064,0
2022/7/21,3.5,0.019809741,2.204492743,-1.233666064,0
2022/7/22,4.6,1.003245994,2.183621594,-1.254537213,0
2022/7/23,4.4,1.176294636,2.183621594,-1.254537213,0
2022/7/24,4.7,0.967880089,2.195298226,-1.242860581,0
2022/7/25,3.4,-0.065932843,2.195298226,-1.242860581,0
2022/7/26,3.9,0.251764804,2.195298226,-1.242860581,0
2022/7/27,7.4,4.05038087,2.183621594,-1.254537213,1
2022/7/28,9,5.467202463,2.183621594,-1.254537213,1
2022/7/29,3.6,-0.019198724,2.183621594,-1.254537213,0
2022/7/30,8.2,4.96011021,2.183621594,-1.254537213,1
2022/7/31,8.4,4.668123517,2.183621594,-1.254537213,1
2022/8/1,6.4,3.080496942,2.183621594,-1.254537213,1
2022/8/2,5.3,1.795973662,2.195298226,-1.242860581,0
2022/8/3,3.1,-0.22166119,2.195298226,-1.242860581,0
2022/8/4,3.2,-0.383538619,2.195298226,-1.242860581,0
2022/8/5,3.6,-0.151415052,2.195298226,-1.242860581,0
2022/8/6,3.4,-0.080106021,2.195298226,-1.242860581,0
2022/8/7,4.2,0.111926433,2.133666507,-1.304492301,0
2022/8/8,4,0.313396524,1.993828135,-1.444330672,0
2022/8/9,2.3,-1.682614883,1.972016951,-1.466141857,1
2022/8/10,2.5,-1.358299308,1.993828135,-1.444330672,0
2022/8/11,2.9,-1.122227173,1.972016951,-1.466141857,0
2022/8/12,4.5,0.420997546,1.862702978,-1.575455829,0
2022/8/13,12.6,8.936216183,1.862702978,-1.575455829,1
2022/8/14,12,7.977114575,1.849313442,-1.588845365,1
2022/8/15,10.8,7.496592197,1.827110036,-1.611048771,1
2022/8/16,9.3,5.87931114,1.827110036,-1.611048771,1
2022/8/17,11.5,8.151207897,1.827110036,-1.611048771,1
2022/8/18,3.5,0.090115248,1.827110036,-1.611048771,0
2022/8/19,1.5,-1.84734594,1.849313442,-1.588845365,1
2022/8/20,1.4,-1.488705173,1.849313442,-1.588845365,0
2022/8/21,1.5,-1.576243927,1.849313442,-1.588845365,0
2022/8/22,2,-0.314034034,1.949139871,-1.489018936,0
2022/8/23,2.1,-0.24948629,1.949139871,-1.489018936,0
2022/8/24,2.4,-0.066863458,1.949139871,-1.489018936,0
2022/8/25,2.7,0.153414617,1.972016951,-1.466141857,0
2022/8/26,2.5,-0.080713565,2.018778402,-1.419380405,0
2022/8/27,2.3,-0.03258826,2.019644493,-1.394221996,0
2022/8/28,2.6,0.067238168,1.973223651,-1.355833824,0
2022/8/29,1.8,-0.054791666,1.907143248,-1.327062617,0
2022/8/30,1.7,-0.180095232,1.842701589,-1.295295075,0
2022/8/31,2.4,0.151039371,1.767728618,-1.297203612,0
2022/9/1,2.5,0.258485483,1.704859178,-1.287008617,0
2022/9/2,2.4,0.1368767,1.56504039,-1.353762972,0
2022/9/3,2.3,0.214809079,1.513576825,-1.332162102,0
2022/9/4,1.9,-0.245080496,1.485055671,-1.287618822,0
2022/9/5,1.3,-0.144461587,1.463534566,-1.269821733,0
2022/9/6,7.9,6.394030952,1.54733678,-1.156743922,1
2022/9/7,8.3,6.409596292,1.54733678,-1.156743922,1
2022/9/8,3.6,1.865772995,1.561915552,-1.142165151,1
2022/9/9,3.3,1.589424661,1.610850121,-1.103563225,0
2022/9/10,3.1,1.476319807,1.617248856,-1.108854722,0
2022/9/11,2.5,0.917783597,1.635428431,-1.10236538,0
2022/9/12,2.7,1.741848835,1.691232601,-1.122638555,1
2022/9/13,1.2,0.12509586,1.736289368,-1.15989869,0
2022/9/14,1.3,-0.143526595,1.781346134,-1.197158826,0
2022/9/15,1.2,-0.085268274,1.8264029,-1.234418962,0
2022/9/16,1.3,-0.044059466,1.874386747,-1.267394427,0
2022/9/17,1.2,-0.275727757,1.913203536,-1.299494353,0
2022/9/18,1.4,-0.089166297,1.991057994,-1.292556609,0
2022/9/19,1.2,0.08181694,2.029874783,-1.324656534,0
2022/9/20,1.3,-0.114758007,2.099373455,-1.319544974,0
2022/9/21,2.1,0.228003116,2.155549369,-1.282609439,0
2022/9/22,1.3,-0.403615432,2.109904819,-1.328253988,0
2022/9/23,1.9,0.154709538,2.059138193,-1.348856199,0
2022/9/24,2.1,0.193747207,1.981442493,-1.355925229,0
2022/9/25,2.3,0.455669298,1.913170784,-1.353570268,0
2022/9/26,2.6,1.060845662,1.868656198,-1.327458186,0
2022/9/27,2.4,0.626464577,1.792575803,-1.332911911,0
2022/9/28,2.2,0.062167178,1.734268009,-1.320593035,0
2022/9/29,1.6,-0.278379878,1.695609978,-1.288624397,0
2022/9/30,1.5,-0.337734386,1.67660171,-1.237005996,0
2022/10/1,2.2,0.273647666,1.665354885,-1.227705323,0
2022/10/2,4.5,2.762900797,1.660087413,-1.223349336,1
2022/10/3,5.1,3.672300225,1.684083351,-1.243193012,1
2022/10/4,3.6,2.038797282,1.710094769,-1.26470341,1
2022/10/5,2.3,0.508021249,1.773528551,-1.248791443,0
2022/10/6,2.1,0.589497225,1.799539969,-1.270301841,0
2022/10/7,1.1,-0.333806396,1.76847926,-1.348884365,0
2022/10/8,0.9,-0.616524337,1.794490678,-1.370394762,0
2022/10/9,1.2,-0.118986295,1.820502095,-1.39190516,0
2022/10/10,1.1,0.019460244,1.849759011,-1.416111319,0
2022/10/11,1.3,0.119239305,1.879022421,-1.440310983,0
2022/10/12,1.2,-0.131090328,1.910530627,-1.466367004,0
2022/10/13,1.1,0.014222152,1.942038833,-1.492423025,0
2022/10/14,1.2,0.199346026,1.944062386,-1.494096422,0
2022/10/15,1.3,0.223871196,1.976400978,-1.46175783,0
2022/10/16,0.6,-0.33871714,2.001141007,-1.4370178,0
2022/10/17,0.7,-0.096449654,2.001141007,-1.4370178,0
2022/10/18,0.6,-0.298448381,2.001141007,-1.4370178,0
2022/10/19,0.8,-0.217293872,2.001141007,-1.4370178,0
2022/10/20,1,0.132748368,2.001141007,-1.4370178,0
2022/10/21,0.9,0.062160683,2.001141007,-1.4370178,0
2022/10/22,0.7,-0.279813384,2.001141007,-1.4370178,0
2022/10/23,0.9,-0.032105998,2.014650071,-1.423508737,0
2022/10/24,2,1.089990819,2.014650071,-1.423508737,0
2022/10/25,0.9,-0.155942781,2.014650071,-1.423508737,0
2022/10/26,1.3,0.094499275,2.014650071,-1.423508737,0
2022/10/27,4.5,3.242960647,2.014650071,-1.423508737,1
2022/10/28,7.3,5.935357061,2.014650071,-1.423508737,1
2022/10/29,8.4,6.746674117,2.014650071,-1.423508737,1
2022/10/30,8.1,6.471519807,2.009506894,-1.428651913,1
2022/10/31,4.2,2.867358445,1.976400978,-1.46175783,1
2022/11/1,2.1,0.858910335,1.976400978,-1.46175783,0
2022/11/2,3.1,1.865931909,1.976400978,-1.46175783,0
2022/11/3,3.6,2.254886764,1.976400978,-1.46175783,1
2022/11/4,3.7,2.218465247,2.009506894,-1.428651913,1
2022/11/5,3.1,1.599908725,2.009506894,-1.428651913,0
2022/11/6,3.2,1.873768031,2.009506894,-1.428651913,0
2022/11/7,3.1,1.928006185,2.009506894,-1.428651913,0
2022/11/8,1.1,0.037989297,2.009506894,-1.428651913,0
2022/11/9,0.9,-0.0410565,1.976231536,-1.401134529,0
2022/11/10,0.8,-0.160888656,1.991498603,-1.283531195,0
2022/11/11,1,0.071434672,1.906733538,-1.213433891,0
2022/11/12,0.9,-0.134376844,1.750686891,-1.214618169,0
2022/11/13,1.2,0.127605191,1.67202683,-1.195980088,0
2022/11/14,1.1,0.019380037,1.588002653,-1.182706123,0
2022/11/15,0.9,-0.153254467,1.519985424,-1.145599154,0
2022/11/16,0.8,-0.168512478,1.466863473,-1.101669434,0
2022/11/17,0.7,-0.360174124,1.413741522,-1.057739714,0
2022/11/18,0.8,-0.281121884,1.365000785,-1.017433083,0
2022/11/19,1.5,0.251164487,1.316694535,-0.977485755,0
2022/11/20,1.6,0.253240188,1.253784988,-0.959498497,0
2022/11/21,1.5,0.102201989,1.216412212,-0.936519113,0
2022/11/22,1.4,0.060957952,1.193519302,-0.951585967,0
2022/11/23,1.2,-0.025449727,1.183559004,-0.953720208,0
2022/11/24,1.6,0.283153863,1.140122238,-0.989330917,0
2022/11/25,1.5,0.198886773,1.135838588,-0.985788511,0
2022/11/26,1.4,-0.065205126,1.174991703,-0.946635395,0
2022/11/27,1.2,-0.352565494,1.187172687,-0.956708579,0
2022/11/28,1.5,-0.075721618,1.205030318,-0.961105114,0
2022/11/29,1.5,0.013703388,1.217211301,-0.971178298,0
2022/11/30,1.3,-0.027156241,1.252340118,-0.958303648,0
2022/12/1,1.5,0.080649364,1.283151182,-0.94974675,0
2022/12/2,2.3,0.984249934,1.295332166,-0.959819934,0
2022/12/3,1.9,0.465300004,1.307513149,-0.969893117,0
2022/12/4,4.2,2.688991952,1.319694132,-0.979966301,1
2022/12/5,1.6,0.04232787,1.313245034,-1.008669566,0
2022/12/6,1.4,-0.094813516,1.325426017,-1.01874275,0
2022/12/7,1.1,-0.305934313,1.337607,-1.028815934,0
2022/12/8,1.3,-0.299874044,1.337607,-1.028815934,0
2022/12/9,1.2,-0.333129129,1.375928493,-0.99049444,0
2022/12/10,1.4,-0.291308819,1.375928493,-0.99049444,0
2022/12/11,2.7,0.869768456,1.375928493,-0.99049444,0
2022/12/12,2.8,0.84273284,1.387333127,-0.979089806,0
2022/12/13,2.7,0.752828835,1.387333127,-0.979089806,0
2022/12/14,2.3,0.382032201,1.387333127,-0.979089806,0
2022/12/15,2.5,0.350433033,1.382333423,-0.974955251,0
2022/12/16,2.2,0.132416828,1.377333718,-0.970820696,0
2022/12/17,2.1,-0.076396122,1.372334013,-0.966686142,0
2022/12/18,2.2,-0.08750087,1.317047661,-1.011814187,0
2022/12/19,2.1,-0.268373996,1.276952018,-1.024676296,0
2022/12/20,2.2,-0.091371993,1.180435296,-1.093959484,0
2022/12/21,2.5,0.302384664,1.162748529,-1.079333238,0
2022/12/22,2.4,0.092053998,1.173904176,-1.035864578,0
2022/12/23,2.3,0.223839469,1.208985241,-0.968470501,0
2022/12/24,2.2,0.18428143,1.191298473,-0.953844255,0
2022/12/25,2.3,0.254967356,1.173611706,-0.939218009,0
2022/12/26,2.4,0.365063964,1.160924644,-0.928726318,0
2022/12/27,2.2,0.296063275,1.109957078,-0.956515131,0
2022/12/28,1.5,-0.28236104,1.102333296,-0.950210569,0
2022/12/29,1.7,-0.117562198,1.095270033,-0.944369535,0
2022/12/30,1.1,-0.444429239,1.097553023,-0.946257476,0
2022/12/31,1.2,-0.239120193,1.099836013,-0.948145416,0
2023/1/1,1.3,-0.194824788,1.104899293,-0.952332546,0
2023/1/2,1.5,0.017138704,1.148243077,-0.918239172,0
2023/1/3,1.2,-0.19771702,1.202185174,-0.873547485,0
2023/1/4,1.3,-0.064471542,1.233284931,-0.851698137,0
2023/1/5,1.4,-0.035629127,1.233284931,-0.851698137,0
2023/1/6,1.4,0.148508839,1.206329501,-0.876974677,0
2023/1/7,1.3,0.06601752,1.20200889,-0.873401705,0
2023/1/8,1.3,-0.111082357,1.143746183,-0.914520421,0
2023/1/9,1.2,-0.28039208,1.132418814,-0.905153142,0
2023/1/10,1.3,-0.171491142,1.109249754,-0.891282713,0
2023/1/11,1.5,-0.021141799,1.05944656,-0.904046417,0
2023/1/12,1.7,0.15014284,1.039172721,-0.887280767,0
2023/1/13,1.6,0.261296468,1.018898882,-0.870515117,0
2023/1/14,4.6,3.305928232,0.998625043,-0.853749466,1
2023/1/15,4.8,3.327797855,0.97266601,-0.832282388,1
2023/1/16,4.5,2.999122175,0.952520909,-0.808357688,1
2023/1/17,4.3,2.851229612,0.954870454,-0.763617234,1
2023/1/18,3.2,1.706154404,0.935069133,-0.747242337,1
2023/1/19,8.8,7.377860722,0.915267811,-0.73086744,1
2023/1/20,1.1,-0.122595173,0.900987987,-0.712521702,0
2023/1/21,1.2,0.014243483,0.929284483,-0.684225206,0
2023/1/22,1.5,0.102275968,0.929284483,-0.684225206,0
2023/1/23,1.3,-0.110028157,0.929284483,-0.684225206,0
2023/1/24,1.4,0.054926449,0.929284483,-0.684225206,0
2023/1/25,1.3,-0.152003555,0.92037311,-0.676855858,0
2023/1/26,1.3,-0.015285872,0.917146932,-0.674187939,0
2023/1/27,1.2,-0.011309041,0.917146932,-0.674187939,0
2023/1/28,1.2,-0.089859644,0.917146932,-0.674187939,0
2023/1/29,1.1,-0.481270057,0.917146932,-0.674187939,0
2023/1/30,1.6,-0.028714192,0.917146932,-0.674187939,0
2023/1/31,1.6,0.017821501,0.917146932,-0.674187939,0
2023/2/1,2,0.244039527,0.879939063,-0.695115087,0
2023/2/2,1.7,0.188368681,0.878902174,-0.694257622,0
2023/2/3,1.4,-0.045080624,0.879724691,-0.694937811,0
2023/2/4,1.6,0.046117998,0.880547208,-0.695617999,0
2023/2/5,2.1,0.286990912,0.926574518,-0.681984174,0
2023/2/6,2,0.180385111,0.953113784,-0.687838393,0
2023/2/7,1.8,0.059768412,0.970971627,-0.702606112,0
2023/2/8,1.7,-0.230173233,0.988829471,-0.717373831,0
2023/2/9,1.5,-0.109389354,0.997878862,-0.740950001,0
2023/2/10,1.3,-0.328084864,1.029387119,-0.742067306,0
2023/2/11,1.2,-0.626641053,1.047244962,-0.756835024,0
2023/2/12,4.2,2.087310542,1.088070602,-0.763557108,1
2023/2/13,3.8,1.628100952,1.106221716,-0.778567349,1
2023/2/14,3.5,1.348196173,1.122513424,-0.792039938,1
2023/2/15,2.7,0.337714432,1.138805133,-0.805512526,0
2023/2/16,2,-0.005276211,1.147099917,-0.81237198,0
2023/2/17,2.3,0.252249126,1.176576631,-0.836748038,0
2023/2/18,2.4,0.162168024,1.192110325,-0.876632859,0
2023/2/19,2.8,0.392138255,1.22244406,-0.901717639,0
2023/2/20,2.6,0.259228605,1.267577836,-0.912002378,0
2023/2/21,2.3,0.074568453,1.297911571,-0.937087158,0
2023/2/22,2.5,0.224692983,1.328245305,-0.962171938,0
2023/2/23,1.2,-0.594975777,1.3521779,-0.978735698,0
2023/2/24,1.5,-0.183580177,1.375488598,-0.995921354,0
2023/2/25,1.8,0.076335069,1.445744603,-0.998566458,0
2023/2/26,1.7,-0.085844152,1.487633646,-1.029578524,0
2023/2/27,1.8,0.10783283,1.579885722,-1.010227557,0
2023/2/28,1.3,-0.326138486,1.598606754,-1.025709098,0
2023/3/1,1.2,-0.510238469,1.616343736,-1.04037687,0
2023/3/2,1.1,-0.236798499,1.581731605,-1.107393756,0
2023/3/3,1.3,-0.004017909,1.598436563,-1.124836574,0
2023/3/4,1.5,0.10981891,1.617127601,-1.140293312,0
2023/3/5,1.4,-0.09934348,1.605465597,-1.186103093,0
2023/3/6,1.3,-0.257930459,1.623011917,-1.202704549,0
2023/3/7,1.8,0.077479787,1.639936339,-1.219927902,0
2023/3/8,4.2,2.210253731,1.562304033,-1.299303229,1
2023/3/9,6.2,4.40142927,1.495184202,-1.368166081,1
2023/3/10,3.2,1.337693585,1.496138258,-1.368955046,0
2023/3/11,3.4,1.442491426,1.564212144,-1.30088116,0
2023/3/12,3.6,1.599300224,1.617159187,-1.247934116,0
2023/3/13,3.1,1.036343535,1.579022188,-1.286071115,0
2023/3/14,2.8,0.568485545,1.578068133,-1.28528215,0
2023/3/15,2.7,0.191654383,1.577114078,-1.284493184,0
2023/3/16,2.6,0.29126212,1.609744428,-1.250119813,0
2023/3/17,2.1,-0.105645506,1.608790373,-1.249330847,0
2023/3/18,1.8,-0.31171009,1.607836317,-1.248541882,0
2023/3/19,1.7,-0.248904864,1.611434855,-1.243200323,0
2023/3/20,1.3,-0.615806786,1.605928207,-1.246963951,0
2023/3/21,1.8,-0.158356658,1.609526744,-1.241622392,0
2023/3/22,1.7,-0.371046,1.611732884,-1.191285888,0
2023/3/23,1.8,-0.166271791,1.6924644,-1.052336091,0
2023/3/24,1.9,-0.072091794,1.658584769,-1.024318997,0
2023/3/25,2,0.048929135,1.482652104,-1.136702162,0
2023/3/26,2.1,0.285676419,1.443315222,-1.112489545,0
2023/3/27,2.1,0.243986586,1.374631809,-1.117048483,0
2023/3/28,2,0.010792136,1.317892257,-1.109663562,0
2023/3/29,2.1,-0.01084841,1.28264038,-1.080511676,0
2023/3/30,2.3,0.19007751,1.218973611,-1.07429501,0
2023/3/31,2.2,0.044376542,1.133940579,-1.069432116,0
2023/4/1,1.8,-0.315574931,1.08182277,-1.026332783,0
2023/4/2,1.7,-0.215729166,1.091877304,-0.969191471,0
2023/4/3,3.9,1.961098922,1.066531264,-0.948231314,1
2023/4/4,1.8,-0.263272582,1.043198648,-0.928936177,0
2023/4/5,2.6,0.488000057,1.020770689,-0.910389157,0
2023/4/6,2.9,0.810834523,0.998342731,-0.891842137,0
2023/4/7,2.7,0.53846792,1.001645043,-0.848139821,0
2023/4/8,2.5,0.409323327,1.001172348,-0.808212511,0
2023/4/9,1.7,-0.135245097,0.979211977,-0.790052167,0
2023/4/10,1.6,-0.29536453,0.960250945,-0.774372155,0
2023/4/11,1.8,-0.201112949,0.930603352,-0.789391196,0
2023/4/12,1.9,-0.083308335,0.894552801,-0.806012034,0
2023/4/13,2.1,0.189753451,0.882754614,-0.796255407,0
2023/4/14,2,-0.036263964,0.876050866,-0.790711677,0
2023/4/15,1.8,-0.151934605,0.860448907,-0.794066158,0
2023/4/16,1.7,0.04450244,0.849786984,-0.785249176,0
2023/4/17,1.9,0.116654694,0.847251058,-0.766895393,0
2023/4/18,1.8,-0.102198866,0.911137232,-0.682119512,0
2023/4/19,1.8,-0.059478773,0.824382785,-0.74798425,0
2023/4/20,1.7,-0.117524046,0.812948649,-0.738528678,0
2023/4/21,1.9,-0.136509538,0.801514513,-0.729073107,0
2023/4/22,2.1,0.135287232,0.790080376,-0.719617535,0
2023/4/23,1.8,0.095748026,0.784186798,-0.714743783,0
2023/4/24,1.6,-0.329056397,0.779456409,-0.710831941,0
2023/4/25,2.2,0.090132313,0.835209997,-0.647846924,0
2023/4/26,1.5,-0.565430551,0.835209997,-0.647846924,0
2023/4/27,1.8,-0.284517181,0.840331363,-0.652082088,0
2023/4/28,2.4,0.039056346,0.858983444,-0.66750661,0
2023/4/29,2.8,0.530256148,0.89302881,-0.69566076,0
2023/4/30,2,-0.045162175,0.942286122,-0.721898104,0
2023/5/1,2.5,0.204310756,0.993897796,-0.750559174,0
2023/5/2,2.7,0.206776519,1.037835678,-0.786894036,0
2023/5/3,2.5,0.100902105,1.081773559,-0.823228899,0
2023/5/4,1.7,-0.704761864,1.164463056,-0.820812145,0
2023/5/5,1.7,-0.932114559,1.208400938,-0.857147008,1
2023/5/6,2.5,0.031382553,1.251566606,-0.892843282,0
2023/5/7,2.3,0.077807962,1.290774099,-0.925266303,0
2023/5/8,2.8,0.388482545,1.325412162,-0.960133652,0
2023/5/9,2.7,0.152017374,1.361906737,-0.990313199,0
